movieId,title,genres,rating,director,votes,budget,gross
m2940,Gilda (1946),['Film-Noir'],7.7,a0896533,28102,0,0
m2941,South Pacific (1958),"['Musical', 'Romance', 'War']",6.8,a0517597,8102,"6,000,000",0
m2942,Flashdance (1983),"['Drama', 'Romance']",6.2,a0001490,48051,"4,000,000","205,900,000"
m2943,Indochine (1992),"['Drama', 'Romance']",7.1,a0912224,9349,0,0
m2944,"Dirty Dozen, The (1967)","['Action', 'War']",7.7,a0000736,67361,"5,400,000",0
m2945,Mike's Murder (1984),['Mystery'],,,,,
m2946,Help! (1965),"['Comedy', 'Musical']",7.2,a0504513,17320,"1,500,000",0
m2947,Goldfinger (1964),['Action'],7.7,a0357891,174756,"3,000,000","124,900,000"
m2948,From Russia with Love (1963),['Action'],7.4,a0950109,120938,"2,000,000","78,900,000"
m2949,Dr. No (1962),['Action'],7.2,a0950109,150772,"1,100,000","43,500,000"
m2950,"Blue Lagoon, The (1980)","['Adventure', 'Drama', 'Romance']",5.8,a0459170,63240,"4,500,000",0
m2951,"Fistful of Dollars, A (1964)","['Action', 'Western']",8.0,a0001466,198983,"200,000",0
m2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)","['Crime', 'Thriller']",7.2,a0000759,42739,"3,000,000",0
m2953,Home Alone 2: Lost in New York (1992),"[""Children's"", 'Comedy']",6.8,a0001060,311977,"28,000,000","358,991,681"
m2954,Penitentiary (1979),['Drama'],,,,,
m2955,Penitentiary II (1982),['Drama'],,,,,
m2956,Someone to Watch Over Me (1987),"['Action', 'Crime', 'Thriller']",6.1,a0000631,9440,"12,800,000",0
m2957,Sparrows (1926),['Drama'],,,,,
m2958,Naturally Native (1998),['Drama'],,,,,
m2959,Fight Club (1999),['Drama'],8.8,a0000399,1863700,"63,000,000","71,000,000"
m2960,Beefcake (1999),['Drama'],,,,,
m2961,"Story of Us, The (1999)","['Comedy', 'Drama']",6.0,a0001661,21730,"50,000,000",0
m2962,Fever Pitch (1997),"['Comedy', 'Romance']",6.7,a0262678,10262,0,0
m2963,Joe the King (1999),"['Crime', 'Drama']",,,,,
m2964,Julien Donkey-Boy (1999),['Drama'],6.9,a0005101,6756,0,0
m2965,"Omega Code, The (1999)",['Action'],3.6,a0545099,5043,"7,500,000",0
m2966,"Straight Story, The (1999)",['Drama'],8.0,a0000186,82406,"10,000,000",0
m2967,"Bad Seed, The (1956)","['Drama', 'Thriller']",7.5,a0503777,12987,"1,000,000",0
m2968,Time Bandits (1981),"['Adventure', 'Fantasy', 'Sci-Fi']",7.0,a0000416,58903,"5,000,000",0
m2969,"Man and a Woman, A (Un Homme et une Femme) (1966)","['Drama', 'Romance']",7.6,a0500988,9798,0,0
m2970,Fitzcarraldo (1982),"['Adventure', 'Drama']",8.1,a0001348,31756,0,0
m2971,All That Jazz (1979),['Musical'],7.9,a0002080,28350,"12,000,000",0
m2972,Red Sorghum (Hong Gao Liang) (1987),"['Drama', 'War']",7.4,a0955443,8056,0,0
m2973,Crimes and Misdemeanors (1989),['Comedy'],7.9,a0000095,54854,"19,000,000","4,517,253"
m2974,Bats (1999),"['Horror', 'Thriller']",4.0,a0007128,9763,"5,250,000",0
m2975,"Best Man, The (1999)",['Drama'],6.8,a0002700,9365,"9,000,000","34,573,780"
m2976,Bringing Out the Dead (1999),"['Drama', 'Horror']",6.8,a0000217,64097,"55,000,000",0
m2977,Crazy in Alabama (1999),"['Comedy', 'Drama']",6.2,a0000104,6672,"15,000,000",0
m2978,Three to Tango (1999),"['Comedy', 'Romance']",6.0,a0764319,18352,"20,000,000",0
m2979,Body Shots (1999),['Drama'],4.9,a0188165,5218,0,0
m2980,Men Cry Bullets (1997),['Drama'],,,,,
m2981,"Brother, Can You Spare a Dime? (1975)",['Documentary'],,,,,
m2982,"Guardian, The (1990)","['Horror', 'Thriller']",5.4,a0001243,5059,0,0
m2983,"Ipcress File, The (1965)",['Thriller'],7.2,a0002089,14141,"750,000",0
m2984,On Any Sunday (1971),['Documentary'],7.8,a0113164,1269,"313,000",0
m2985,Robocop (1987),"['Action', 'Crime', 'Sci-Fi']",7.6,a0000682,233922,"13,000,000",0
m2986,Robocop 2 (1990),"['Action', 'Crime', 'Sci-Fi']",5.8,a0449984,81422,"25,000,000",0
m2987,Who Framed Roger Rabbit? (1988),"['Adventure', 'Animation', 'Film-Noir']",7.7,a0000709,182527,"70,000,000","349,200,000"
m2988,Melvin and Howard (1980),['Drama'],6.8,a0001129,4437,"7,000,000",0
m2989,For Your Eyes Only (1981),['Action'],6.7,a0322515,92762,"28,000,000","194,900,000"
m2990,Licence to Kill (1989),['Action'],6.6,a0322515,95347,"32,000,000","156,200,000"
m2991,Live and Let Die (1973),['Action'],6.8,a0357891,97786,"7,000,000","126,377,836"
m2992,Rawhead Rex (1986),"['Horror', 'Thriller']",5.3,a0667767,4898,"1,500,000",0
m2993,Thunderball (1965),['Action'],7.0,a0950109,107560,"9,000,000","77,600,000"
m2994,"City, The (1998)",['Drama'],,,,,
m2995,"House on Haunted Hill, The (1999)",['Horror'],5.7,a0540532,53544,"37,000,000",0
m2996,Music of the Heart (1999),['Drama'],6.8,a0000127,11923,"27,000,000",0
m2997,Being John Malkovich (1999),['Comedy'],7.7,a0005069,313478,"13,000,000",0
m2998,Dreaming of Joseph Lees (1998),['Romance'],,,,,
m2999,Man of the Century (1999),['Comedy'],,,,,
m3000,"Princess Mononoke, The (Mononoke Hime) (1997)","['Action', 'Adventure', 'Animation']",8.4,a0594503,345438,"2,400,000,000","159,375,308"
m3001,"Suburbans, The (1999)",['Drama'],,,,,
m3002,My Best Fiend (Mein liebster Feind) (1999),['Documentary'],7.9,a0001348,10475,0,0
m3003,Train of Life (Train De Vie) (1998),"['Comedy', 'Drama']",7.7,a0586123,8782,0,0
m3004,"Bachelor, The (1999)","['Comedy', 'Romance']",5.1,a0802551,16608,"51,000,000","36,822,378"
m3005,"Bone Collector, The (1999)",['Thriller'],6.7,a0637518,155424,"73,000,000","151,493,655"
m3006,"Insider, The (1999)",['Drama'],7.8,a0000520,160441,"68,000,000",0
m3007,American Movie (1999),['Documentary'],7.9,a0807687,16770,0,0
m3008,Last Night (1998),['Thriller'],7.1,a0001528,9294,"2,000,000",0
m3009,Portraits Chinois (1996),['Drama'],,,,,
m3010,Rosetta (1999),['Drama'],7.5,a0201095,12803,0,0
m3011,"They Shoot Horses, Don't They? (1969)",['Drama'],7.9,a0001628,16330,0,0
m3012,Battling Butler (1926),['Comedy'],,,,,
m3013,Bride of Re-Animator (1990),"['Comedy', 'Horror']",6.3,a0951206,13981,"2,000,000",0
m3014,Bustin' Loose (1981),['Comedy'],6.1,a0776317,2850,"11,000,000",0
m3015,Coma (1978),['Thriller'],6.9,a0000341,17520,"4,500,000",0
m3016,Creepshow (1982),['Horror'],6.9,a0001681,42564,"8,000,000",0
m3017,Creepshow 2 (1987),['Horror'],6.1,a0331193,22672,"3,500,000",0
m3018,Re-Animator (1985),['Horror'],7.2,a0002340,56886,"900,000",0
m3019,Drugstore Cowboy (1989),"['Crime', 'Drama']",7.3,a0001814,32807,"2,500,000",0
m3020,Falling Down (1993),"['Action', 'Drama']",7.6,a0001708,172421,"25,000,000",0
m3021,"Funhouse, The (1981)",['Horror'],5.9,a0001361,12319,0,0
m3022,"General, The (1927)",['Comedy'],8.1,a0000036,81563,"750,000","2,180,000"
m3023,My Best Girl (1927),"['Comedy', 'Romance']",,,,,
m3024,Piranha (1978),"['Horror', 'Sci-Fi']",5.9,a0001102,19115,"600,000","16,000,000"
m3025,Rough Night in Jericho (1967),['Western'],,,,,
m3026,Slaughterhouse (1987),['Horror'],,,,,
m3027,Slaughterhouse 2 (1988),['Horror'],,,,,
m3028,"Taming of the Shrew, The (1967)",['Comedy'],7.1,a0001874,7343,"4,000,000",0
m3029,Nighthawks (1981),"['Action', 'Drama']",6.4,a0625379,17799,"5,000,000",0
m3030,Yojimbo (1961),"['Comedy', 'Drama', 'Western']",8.2,a0000041,111907,0,"916,667"
m3031,Repossessed (1990),['Comedy'],4.9,a0517514,8167,0,0
m3032,"Omega Man, The (1971)",['Sci-Fi'],6.5,a0755963,29042,0,0
m3033,Spaceballs (1987),"['Comedy', 'Sci-Fi']",7.1,a0000316,172415,"22,700,000",0
m3034,Robin Hood (1973),"['Animation', ""Children's""]",7.6,a0359457,116260,"5,000,000",0
m3035,Mister Roberts (1955),"['Comedy', 'Drama', 'War']",7.7,a0517597,15380,0,0
m3036,Quest for Fire (1981),['Adventure'],7.3,a0000269,20779,"12,500,000",0
m3037,Little Big Man (1970),"['Comedy', 'Drama', 'Western']",7.6,a0671957,32923,"15,000,000",0
m3038,"Face in the Crowd, A (1957)",['Drama'],8.2,a0001415,14013,0,0
m3039,Trading Places (1983),['Comedy'],7.5,a0000484,137540,"15,000,000",0
m3040,Meatballs (1979),['Comedy'],6.2,a0718645,19284,"1,600,000",0
m3041,Meatballs Part II (1984),['Comedy'],3.8,a0927296,2251,0,0
m3042,Meatballs III (1987),['Comedy'],3.6,a0578899,2227,0,0
m3043,Meatballs 4 (1992),['Comedy'],3.4,a0517514,2078,0,0
m3044,Dead Again (1991),"['Mystery', 'Romance', 'Thriller']",6.9,a0000110,26080,"15,000,000",0
m3045,Peter's Friends (1992),"['Comedy', 'Drama']",7.0,a0000110,10494,"5,000,000",0
m3046,"Incredibly True Adventure of Two Girls in Love, The (1995)","['Comedy', 'Romance']",6.5,a0535940,4317,"250,000",0
m3047,Experience Preferred... But Not Essential (1982),['Drama'],,,,,
m3048,Under the Rainbow (1981),['Comedy'],5.5,a0711114,2563,"20,000,000",0
m3049,How I Won the War (1967),"['Comedy', 'War']",,,,,
m3050,Light It Up (1999),['Drama'],,,,,
m3051,Anywhere But Here (1999),['Drama'],6.2,a0911061,16952,"23,000,000",0
m3052,Dogma (1999),['Comedy'],7.3,a0003620,207994,"10,000,000",0
m3053,"Messenger: The Story of Joan of Arc, The (1999)","['Drama', 'War']",6.4,a0000108,64124,"85,000,000","52,700,000"
m3054,Pokémon: The First Movie (1998),"['Animation', ""Children's""]",6.3,a0354126,40080,"30,000,000","163,644,662"
m3055,Felicia's Journey (1999),['Thriller'],7.0,a0000382,7501,0,0
m3056,Oxygen (1999),['Thriller'],6.1,a0791672,4288,0,0
m3057,Where's Marlowe? (1999),['Comedy'],6.0,a0002417,507,"3,500,000",0
m3058,"Ape, The (1940)","['Horror', 'Sci-Fi']",,,,,
m3059,British Intelligence (1940),['Drama'],,,,,
m3060,"Commitments, The (1991)","['Comedy', 'Drama']",7.6,a0000570,32873,"12,000,000",0
m3061,Holiday Inn (1942),"['Comedy', 'Musical']",7.4,a0020980,13608,"3,200,000",0
m3062,"Longest Day, The (1962)","['Action', 'Drama', 'War']",7.8,a0953123,52235,"10,000,000","50,100,000"
m3063,Poison Ivy (1992),['Thriller'],5.4,a0002240,17240,"3,000,000",0
m3064,Poison Ivy: New Seduction (1997),['Thriller'],4.8,a0903717,3923,0,0
m3065,Ten Benny (1997),['Drama'],,,,,
m3066,Tora! Tora! Tora! (1970),['War'],7.5,a0000041,31808,"25,000,000",0
m3067,Women on the Verge of a Nervous Breakdown (1988),"['Comedy', 'Drama']",7.6,a0000264,36208,"700,000",0
m3068,"Verdict, The (1982)",['Drama'],7.7,a0001486,36261,"16,000,000",0
m3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",['Drama'],,,,,
m3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)","['Adventure', 'Comedy', 'Sci-Fi']",6.3,a0725379,24041,0,0
m3071,Stand and Deliver (1987),['Drama'],7.3,a0579466,16988,0,0
m3072,Moonstruck (1987),['Comedy'],7.1,a0422484,50514,"15,000,000",0
m3073,"Sandpiper, The (1965)","['Drama', 'Romance']",6.3,a0591486,2936,"5,300,000","15,260,000"
m3074,Jeremiah Johnson (1972),['Western'],7.6,a0001628,28745,"3,100,000",0
m3075,Repulsion (1965),['Thriller'],7.7,a0000591,49081,"300,000",0
m3076,Irma la Douce (1963),['Comedy'],7.4,a0000697,17346,"5,000,000",0
m3077,42 Up (1998),['Documentary'],8.2,a0000776,2458,0,0
m3078,Liberty Heights (1999),['Drama'],7.0,a0001469,6417,0,0
m3079,Mansfield Park (1999),['Drama'],7.0,a0005390,22200,0,0
m3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)","['Drama', 'Sci-Fi']",,,,,
m3081,Sleepy Hollow (1999),"['Horror', 'Romance']",7.3,a0000318,333040,"100,000,000","206,071,502"
m3082,"World Is Not Enough, The (1999)","['Action', 'Thriller']",6.4,a0000776,188912,"135,000,000","361,832,400"
m3083,All About My Mother (Todo Sobre Mi Madre) (1999),"['Comedy', 'Drama']",7.8,a0000264,89418,0,0
m3084,Home Page (1999),['Documentary'],,,,,
m3085,"Living Dead Girl, The (La Morte Vivante) (1982)",['Horror'],,,,,
m3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),['Comedy'],7.2,a0736778,6254,0,0
m3087,Scrooged (1988),['Comedy'],7.0,a0001149,89058,"32,000,000",0
m3088,Harvey (1950),['Comedy'],7.9,a0467396,52649,0,0
m3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",['Drama'],8.3,a0001120,147348,"133,000","297,218"
m3090,Matewan (1987),['Drama'],7.9,a0000626,7374,"4,000,000",0
m3091,Kagemusha (1980),"['Drama', 'War']",8.0,a0000041,32321,"6,000,000",0
m3092,Chushingura (1962),['Drama'],,,,,
m3093,McCabe & Mrs. Miller (1971),"['Drama', 'Western']",7.7,a0000265,22166,0,0
m3094,Maurice (1987),"['Drama', 'Romance']",7.7,a0412465,16526,"2,600,000",0
m3095,"Grapes of Wrath, The (1940)",['Drama'],8.0,a0000406,85839,"800,000",0
m3096,My Man Godfrey (1957),['Comedy'],6.3,a0467396,806,0,0
m3097,"Shop Around the Corner, The (1940)","['Comedy', 'Romance']",8.1,a0523932,28594,0,"380,000"
m3098,"Natural, The (1984)",['Drama'],7.5,a0001469,44312,"28,000,000",0
m3099,Shampoo (1975),"['Comedy', 'Romance']",6.4,a0000797,11280,"4,000,000","60,000,000"
m3100,"River Runs Through It, A (1992)",['Drama'],7.2,a0000602,53873,"12,000,000",0
m3101,Fatal Attraction (1987),['Thriller'],6.9,a0001490,77017,"14,000,000","163,500,000"
m3102,Jagged Edge (1985),['Thriller'],6.5,a0549658,13285,"15,000,000",0
m3103,Stanley & Iris (1990),"['Drama', 'Romance']",6.4,a0728688,7142,"23,000,000",0
m3104,Midnight Run (1988),"['Action', 'Adventure', 'Comedy', 'Crime']",7.5,a0000976,76177,"30,000,000","81,613,606"
m3105,Awakenings (1990),['Drama'],7.8,a0001508,126100,"31,000,000",0
m3106,Come See the Paradise (1990),"['Drama', 'Romance']",6.7,a0000570,2579,"17,500,000",0
m3107,Backdraft (1991),"['Action', 'Drama']",6.7,a0000165,72101,"40,000,000","152,368,585"
m3108,"Fisher King, The (1991)","['Comedy', 'Drama', 'Romance']",7.5,a0000416,79690,"24,000,000",0
m3109,"River, The (1984)",['Drama'],6.4,a0041932,6378,"18,000,000",0
m3110,Country (1984),['Drama'],,,,,
m3111,Places in the Heart (1984),['Drama'],7.4,a0000914,10426,0,0
m3112,'Night Mother (1986),['Drama'],7.6,a0601963,2107,0,0
m3113,End of Days (1999),"['Action', 'Thriller']",5.8,a0001382,105615,"100,000,000","211,989,043"
m3114,Toy Story 2 (1999),"['Animation', ""Children's"", 'Comedy']",7.9,a0881279,529493,"90,000,000","485,015,179"
m3115,Flawless (1999),['Drama'],6.5,a0001708,17795,"15,000,000",0
m3116,Miss Julie (1999),['Drama'],,,,,
m3117,Ride with the Devil (1999),"['Drama', 'Romance', 'War']",6.7,a0000487,13008,"35,000,000",0
m3118,Tumbleweeds (1999),['Drama'],,,,,
m3119,Bay of Blood (Reazione a catena) (1971),['Horror'],,,,,
m3120,"Distinguished Gentleman, The (1992)",['Comedy'],5.9,a0528718,15225,"50,000,000","995,532"
m3121,"Hitch-Hiker, The (1953)",['Film-Noir'],,,,,
m3122,Santa Fe Trail (1940),"['Drama', 'Romance', 'Western']",,,,,
m3123,Spring Fever USA (a.k.a. Lauderdale) (1989),['Comedy'],,,,,
m3124,Agnes Browne (1999),"['Comedy', 'Drama']",,,,,
m3125,"End of the Affair, The (1999)",['Drama'],7.1,a0001403,21353,"23,000,000",0
m3126,"End of the Affair, The (1955)",['Drama'],,,,,
m3127,Holy Smoke (1999),['Drama'],5.9,a0001005,13950,0,0
m3128,"Map of the World, A (1999)",['Drama'],,,,,
m3129,Sweet and Lowdown (1999),"['Comedy', 'Drama']",7.2,a0000095,32303,"29,750,000",0
m3130,Bonfire of the Vanities (1990),['Comedy'],5.6,a0000361,21767,"47,000,000",0
m3131,Broadway Damage (1997),['Comedy'],,,,,
m3132,Daddy Long Legs (1919),['Comedy'],6.5,a0624714,1315,0,0
m3133,Go West (1925),['Comedy'],,,,,
m3134,"Grand Illusion (Grande illusion, La) (1937)","['Drama', 'War']",8.1,a0719756,33951,0,0
m3135,"Great Santini, The (1979)",['Drama'],7.2,a0137573,5710,0,0
m3136,"James Dean Story, The (1957)",['Documentary'],,,,,
m3137,"Sea Wolves, The (1980)","['Action', 'War']",,,,,
m3138,Stealing Home (1988),['Drama'],6.7,a0017620,4096,0,0
m3139,Tarzan the Fearless (1933),"['Action', 'Adventure']",,,,,
m3140,"Three Ages, The (1923)",['Comedy'],,,,,
m3141,"Two Jakes, The (1990)",['Drama'],6.2,a0000197,11354,"19,000,000",0
m3142,U2: Rattle and Hum (1988),"['Documentary', 'Musical']",7.6,a0423333,5653,0,0
m3143,Hell in the Pacific (1968),"['Drama', 'War']",7.3,a0000958,7717,"4,150,000",0
m3144,"Glass Bottom Boat, The (1966)","['Comedy', 'Romance']",,,,,
m3145,"Cradle Will Rock, The (1999)",['Drama'],6.8,a0000209,8789,"32,000,000",0
m3146,Deuce Bigalow: Male Gigolo (1999),['Comedy'],5.7,a0593610,71056,"17,000,000","92,938,755"
m3147,"Green Mile, The (1999)","['Drama', 'Thriller']",8.6,a0001104,1154008,"60,000,000","286,801,374"
m3148,"Cider House Rules, The (1999)",['Drama'],7.4,a0002120,93415,"24,000,000","88,545,092"
m3149,Diamonds (1999),['Mystery'],,,,,
m3150,"War Zone, The (1999)",['Drama'],7.3,a0000619,9649,0,0
m3151,"Bat Whispers, The (1930)","['Crime', 'Drama', 'Mystery']",,,,,
m3152,"Last Picture Show, The (1971)",['Drama'],8.0,a0000953,42790,"1,300,000",0
m3153,"7th Voyage of Sinbad, The (1958)","['Action', 'Adventure', 'Fantasy']",7.1,a0432846,12101,"650,000",0
m3154,Blood on the Sun (1945),"['Drama', 'War']",,,,,
m3155,Anna and the King (1999),"['Drama', 'Romance']",6.7,a0855035,35770,"92,000,000","74,733,517"
m3156,Bicentennial Man (1999),"['Comedy', 'Drama', 'Sci-Fi']",6.9,a0001060,110687,"100,000,000","93,700,000"
m3157,Stuart Little (1999),"[""Children's"", 'Comedy']",5.9,a0591450,126169,"133,000,000","300,135,367"
m3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",['Drama'],7.2,a0155280,5931,"15,000,000",0
m3159,Fantasia 2000 (1999),"['Animation', ""Children's"", 'Musical']",7.2,a0402563,35334,"80,000,000","90,874,570"
m3160,Magnolia (1999),['Drama'],8.0,a0000759,290649,"37,000,000","25,995,827"
m3161,Onegin (1999),['Drama'],6.9,a0276397,7455,"14,000,000",0
m3162,Simpatico (1999),"['Comedy', 'Drama']",4.7,a0911334,3318,"10,000,000",0
m3163,Topsy-Turvy (1999),['Drama'],7.3,a0005139,11754,"10,000,000",0
m3164,"Alley Cats, The (1968)",['Drama'],,,,,
m3165,Boiling Point (1993),"['Action', 'Drama']",5.0,a0364805,5619,"9,000,000",0
m3166,Brenda Starr (1989),['Adventure'],,,,,
m3167,Carnal Knowledge (1971),['Drama'],7.0,a0001566,11452,0,0
m3168,Easy Rider (1969),"['Adventure', 'Drama']",7.3,a0000454,100407,"400,000",0
m3169,"Falcon and the Snowman, The (1984)",['Drama'],6.8,a0772259,10713,"12,000,000",0
m3170,Hi-Yo Silver (1940),['Western'],,,,,
m3171,Room at the Top (1959),['Drama'],7.5,a0002338,5443,"280,000",0
m3172,Ulysses (Ulisse) (1954),['Adventure'],,,,,
m3173,Any Given Sunday (1999),['Drama'],6.9,a0000231,112417,"55,000,000","100,230,832"
m3174,Man on the Moon (1999),"['Comedy', 'Drama']",7.4,a0001232,124473,"82,000,000",0
m3175,Galaxy Quest (1999),"['Adventure', 'Comedy', 'Sci-Fi']",7.3,a0661751,150263,"45,000,000","90,683,916"
m3176,"Talented Mr. Ripley, The (1999)","['Drama', 'Mystery', 'Thriller']",7.4,a0005237,182943,"40,000,000","128,798,265"
m3177,Next Friday (1999),['Comedy'],6.2,a0139867,36996,"11,000,000","59,827,328"
m3178,"Hurricane, The (1999)",['Drama'],7.6,a0422484,91873,"50,000,000","73,956,241"
m3179,Angela's Ashes (1999),['Drama'],7.3,a0000570,20620,"50,000,000",0
m3180,Play it to the Bone (1999),"['Comedy', 'Drama']",,,,,
m3181,Titus (1999),['Drama'],7.1,a0853380,19664,0,"2,007,290"
m3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),['Documentary'],7.5,a0001554,5318,0,0
m3183,"Third Miracle, The (1999)",['Drama'],6.5,a0002140,3156,0,0
m3184,Montana (1998),"['Action', 'Comedy', 'Crime', 'Drama']",,,,,
m3185,Snow Falling on Cedars (1999),['Drama'],6.7,a0382956,13653,"35,000,000",0
m3186,"Girl, Interrupted (1999)",['Drama'],7.3,a0003506,165256,"40,000,000",0
m3187,Trans (1998),['Drama'],,,,,
m3188,"Life and Times of Hank Greenberg, The (1998)",['Documentary'],,,,,
m3189,My Dog Skip (1999),['Comedy'],7.0,a0751221,19348,"6,000,000",0
m3190,Supernova (2000),"['Adventure', 'Sci-Fi']",4.9,a0001353,17096,"90,000,000",0
m3191,"Quarry, The (1998)",['Drama'],,,,,
m3192,"Terrorist, The (Malli) (1998)",['Drama'],7.0,a0007144,1905,"1,091,250",0
m3193,Creature (1999),['Documentary'],,,,,
m3194,"Way We Were, The (1973)",['Drama'],7.1,a0001628,22563,0,0
m3195,Tess of the Storm Country (1922),['Drama'],,,,,
m3196,Stalag 17 (1953),"['Drama', 'War']",8.0,a0000697,51153,"1,661,530",0
m3197,"Presidio, The (1988)",['Action'],6.0,a0001382,16727,0,0
m3198,Papillon (1973),['Drama'],8.0,a0769874,121943,"12,000,000",0
m3199,Pal Joey (1957),"['Comedy', 'Musical', 'Romance']",,,,,
m3200,"Last Detail, The (1973)","['Comedy', 'Drama']",7.5,a0000797,22204,"2,300,000",0
m3201,Five Easy Pieces (1970),['Drama'],7.5,a0706182,33518,"1,600,000",0
m3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),['Drama'],,,,,
m3203,Dead Calm (1989),['Thriller'],6.8,a0637518,36771,"10,400,000",0
m3204,"Boys from Brazil, The (1978)",['Thriller'],7.0,a0769874,25757,"12,000,000",0
m3205,Black Sunday (La Maschera Del Demonio) (1960),['Horror'],,,,,
m3206,Against All Odds (1984),['Romance'],5.9,a0000431,11062,"13,000,000","834,662"
m3207,"Snows of Kilimanjaro, The (1952)",['Adventure'],,,,,
m3208,Loaded Weapon 1 (1993),"['Action', 'Comedy']",6.2,a0704164,44552,"13,000,000",0
m3209,"Loves of Carmen, The (1948)",['Drama'],,,,,
m3210,Fast Times at Ridgemont High (1982),['Comedy'],7.2,a0002132,95026,"4,500,000",0
m3211,"Cry in the Dark, A (1988)",['Drama'],6.9,a0770961,9341,"15,000,000",0
m3212,Born to Win (1971),['Drama'],,,,,
m3213,Batman: Mask of the Phantasm (1993),"['Animation', ""Children's""]",7.8,a0863622,43894,"6,000,000",0
m3214,American Flyers (1985),['Drama'],6.5,a0000824,5612,0,0
m3215,Voyage of the Damned (1976),['Drama'],,,,,
m3216,Vampyros Lesbos (Las Vampiras) (1970),['Horror'],,,,,
m3217,"Star Is Born, A (1937)",['Drama'],7.3,a0281808,8800,"1,173,639",0
m3218,Poison (1991),['Drama'],,,,,
m3219,Pacific Heights (1990),['Thriller'],6.4,a0772259,18297,"18,000,000","44,926,706"
m3220,Night Tide (1961),['Drama'],,,,,
m3221,"Draughtsman's Contract, The (1982)",['Drama'],7.3,a0000425,9217,"320,000",0
m3222,Carmen (1984),['Drama'],,,,,
m3223,"Zed & Two Noughts, A (1985)",['Drama'],7.4,a0000425,6449,0,0
m3224,Woman in the Dunes (Suna no onna) (1964),['Drama'],8.5,a0856267,17510,0,0
m3225,Down to You (2000),"['Comedy', 'Romance']",5.0,a0410640,14401,"11,000,000",0
m3226,Hellhounds on My Trail (1999),['Documentary'],,,,,
m3227,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)","['Comedy', 'Drama', 'Thriller']",,,,,
m3228,Wirey Spindell (1999),['Comedy'],,,,,
m3229,Another Man's Poison (1952),"['Crime', 'Drama']",,,,,
m3230,"Odessa File, The (1974)",['Thriller'],7.0,a0623768,9987,0,0
m3231,"Saphead, The (1920)",['Comedy'],,,,,
m3232,Seven Chances (1925),['Comedy'],,,,,
m3233,Smashing Time (1967),['Comedy'],,,,,
m3234,Train Ride to Hollywood (1978),['Comedy'],,,,,
m3235,Where the Buffalo Roam (1980),['Comedy'],6.7,a0513165,11180,0,0
m3236,Zachariah (1971),['Western'],,,,,
m3237,Kestrel's Eye (Falkens öga) (1998),['Documentary'],,,,,
m3238,Eye of the Beholder (1999),['Thriller'],5.1,a0254632,14638,"35,000,000",0
m3239,Isn't She Great? (2000),['Comedy'],,,,,
m3240,"Big Tease, The (1999)",['Comedy'],6.2,a0020728,2323,"4,000,000",0
m3241,"Cup, The (Phörpa) (1999)",['Comedy'],7.0,a0634897,2846,0,0
m3242,Santitos (1997),['Comedy'],,,,,
m3243,Encino Man (1992),['Comedy'],5.8,a0562645,37382,"7,000,000",0
m3244,"Goodbye Girl, The (1977)","['Comedy', 'Romance']",7.4,a0006889,12612,0,0
m3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),['Drama'],,,,,
m3246,Malcolm X (1992),['Drama'],7.7,a0000490,86423,"33,000,000",0
m3247,Sister Act (1992),"['Comedy', 'Crime']",6.4,a0001915,88549,"31,000,000","231,600,000"
m3248,Sister Act 2: Back in the Habit (1993),['Comedy'],5.7,a0004886,49602,"38,000,000",0
m3249,"Hand That Rocks the Cradle, The (1992)",['Thriller'],6.7,a0000436,38609,"11,700,000",0
m3250,Alive (1993),['Drama'],7.1,a0550881,51267,"32,000,000",0
m3251,Agnes of God (1985),"['Drama', 'Mystery']",6.6,a0422484,6747,"10,000,000",0
m3252,Scent of a Woman (1992),['Drama'],8.0,a0000976,265462,"31,000,000","134,895,607"
m3253,Wayne's World (1992),['Comedy'],7.0,a0790715,144597,"20,000,000","183,100,000"
m3254,Wayne's World 2 (1993),['Comedy'],6.2,a0839660,77384,"40,000,000",0
m3255,"League of Their Own, A (1992)","['Comedy', 'Drama']",7.3,a0001508,94293,"40,000,000","132,440,069"
m3256,Patriot Games (1992),"['Action', 'Thriller']",6.9,a0637518,103501,"45,000,000","94,700,000"
m3257,"Bodyguard, The (1992)","['Action', 'Drama', 'Romance', 'Thriller']",6.3,a0413875,120290,"25,000,000","410,900,000"
m3258,Death Becomes Her (1992),['Comedy'],6.6,a0000709,104056,"55,000,000","149,000,000"
m3259,Far and Away (1992),"['Drama', 'Romance']",6.6,a0000165,59230,"60,000,000","137,783,840"
m3260,Howards End (1992),['Drama'],7.4,a0412465,29004,0,0
m3261,Singles (1992),"['Comedy', 'Drama', 'Romance']",6.7,a0001081,27829,0,0
